MPA103_1	MPA103_2	NPA148_1	NPA148_2	MPA198_1	MPA198_2	NPA200_1	NPA200_2	MPA234_1	MPA234_2	NPA237_1	NPA237_2	MPA295_1	MPA295_2	NPA247_1	NPA247_2	MPA314_1	MPA314_2	NPA267_1	NPA267_2	MPA900_1	MPA900_2	NPA900_1	NPA900_2	MFL103_1	MFL103_2	NFL148_1	NFL148_2	MFL198_1	MFL198_2	NFL200_1	NFL200_2	MFL234_1	MFL234_2	NFL237_1	NFL237_2	MFL295_1	MFL295_2	NFL247_1	NFL247_2	MFL314_1	MFL314_2	NFL267_1	NFL267_2	MFL900_1	MFL900_2	NFL900_1	NFL900_2
0.8007479700454561	0.6556345852324191	0	0	1.9347949507962265	2.0866303519414764	0	0	1.6358483739152745	1.4244457678443383	0	0	1.9503043656934496	1.3950663759639743	0	1.004639606827626	0.7178123099421658	0	1.2032732031059457	0.5516603185193606	0	0	0	0	0.480234489117575	0	0	0	0.7063481242714077	0.592575300018561	0	0	0.3481677760180996	0.4150207073180101	0	0.05819933324359844	0	0	0.28637003589539234	0.4370833389297904	0	0.13516803370164704	0.5268469744653086	0.9167533306037955	0	0	1.2776392875958311	0.8892049715280483
0	0	0	0	0	0.6084172071290911	0.1712432592273117	0	1.7993375937128255	0	0.9413758810454915	0.9908647997599541	1.8600358290734738	2.012675917197284	1.9068100734856521	2.12758213644816	0.9865700482047544	0	0.5372490918696606	1.0601719830794774	0	0	0	0	0	0	0	0	0.5486571027878524	0	0	0.10758495408206499	0	0.24270482500600343	0.5977062716753534	0.5698598842661251	0.7526780866522607	1.5140743471133966	0.9755514864231047	0.37525447603307743	0.5872526268221767	1.0490225092646104	0	0.4593205645794895	0	0	0.6154633432208855	0.21905976860210905
0	0	0	0	1.7435522582714578	0	0	0	0	0	0.396002750765316	0	1.990719229054009	1.6856233700380376	1.943711984917721	1.4922029578032106	2.3426367098492507	1.3548683245243973	0	1.7388660500745643	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7052520791328782	0.26621843764577335	0	0	0	0.6314869783714676	0.7379440674979837	1.3812068382694211	0.7667822934261594	0	0	0	0	0	0
0	0	0	1.0541982276315696	0	0	1.827831235558146	1.1709723593682526	0	0	1.731450901681618	1.194517637056886	0	1.3360392635932046	0	0	1.846033018897464	1.872417594690386	0	0	1.9449321894879823	0.6282606667076343	0	0	0	0	0	0	0	0	0.7114349466475564	0.4320201309695852	0	0	0.5756296200765555	0.8629541262744067	0	0	0	0	0	0.5512100661668804	0	0	1.7343842492637067	1.697345724746955	0	0
0.55694378508905	0.817967218581021	0.1018126529013795	0	1.7203041701272621	1.7918981467709354	0	0	1.5614943151223644	1.2095742993957281	0.44192283281038974	0	1.7275124998279678	1.6138302427862887	0	0	0.8898488083986879	0.5055615339312441	0.7235703978135505	0	0	0	0.32114307562354383	0.28251606953863584	0.17159600109671883	0.1216705758045592	0	0	0.7742779727635956	0.6108073671099288	0	0	0.3216541527848238	0.21051402185648543	0.0674442157704427	0.05315522360998381	0	0.20914219780892712	0.5334747964173501	0.24486212847305625	0.10759497690619203	0	0.9228556365078161	1.0950017428801646	0	0	1.136552015900139	0.812451860312343
0	0	0	0	0	0	0	0	0	0.5919106881099907	1.4497574947131062	1.5739492379046474	1.3029736159633514	1.2029603507786129	2.548043922460673	1.2343030942172621	0.9072981336038266	1.1094554803430412	0.384338150041001	0.6036528988597682	0	0	0	0.6974601761907014	0	0	0	0	0	0.8331700727595666	0	0	0	0.8952178689583119	1.2152702715368318	0.5647597866518548	1.298247331924871	1.4847487561303616	1.1561581222324009	1.468582191189547	1.0751160059210862	1.236686733171974	0	0	0	0	0.31742002742904474	0.14959037783091605
0.5752779015185052	0	0	0	0.9890962480125345	0	0.15377286540176938	0	0.445519823921426	0.4352351901366931	1.2507681597445761	1.3060140416027952	0.9196733477466615	1.2120620138348512	1.401311656183072	0.6002668140085741	0.80979176405173	0.8640900130970814	0.4904318054506705	0.7511752289141385	0	0	0	0	0	0	0	0	0.3973463402855442	0.3640864140172054	0.12161290063016879	0.1411779470559041	0	0	0.7380750401968673	0.6478049088037291	0.874964793031183	1.0789520375830455	0.4887830355038693	0.6705127174125781	1.1230043258359368	0.7088815272591813	0	0.23065297634066015	0	0	0.11880802225056776	0.28287096101257186
0	0	0	0	0.2116740402146068	0.27165976124075836	0.13034717272015586	0	0.6628141630687994	0	1.0955855285640905	1.0308267015431438	1.018415361355259	0.8406980134909767	1.56016370569411	1.974193782860833	0.6075033656407323	0.7653922466429318	1.1796744338768528	0.5325250796337734	0	0	0	0	0	0	0	0	0.1276952848920112	0.24364442886628807	0	0.08127179201017959	0	0.34323981379463603	0.7260766867969918	0.9455803159835683	1.073198304141232	0.7504774569925908	0.7829246256138431	0.7259809686397676	0.9316228599958061	0.9154155546888401	0.890189422703087	0.28210764916456454	0	0	0.10044333854987364	0
0	0	0	1.655925692518963	1.8108538151078726	0	3.5657412982152668	3.313422529784263	0	0	1.9909419233190178	2.378003252268105	3.1325841720136376	0	1.8813715694357862	0	2.3094503098679295	2.6008907804367873	0	0	1.3637834503970874	0	0	0	0	0	2.3976479181695947	2.6696281383338754	0.9073884344924981	0	3.9422064520983136	4.4269524006970045	0	0	4.532064010366892	3.9657779900704457	2.476167028163053	2.7996392850927005	2.664839430308948	3.750969543860476	2.708149769590007	2.8478858337368655	2.1027915248732794	1.2111961919416339	3.3670416387445448	3.0306510948864	0	0
0.5712949552468816	0	0.07126816811362308	0	2.585658229647065	1.8964936136508979	0	0	1.7613707203919675	2.0128281241415795	0.20685318540986997	0.1329900340624033	2.3192341386685533	2.002894957880421	1.591035430740522	1.6766031828044468	1.2447911229940787	0.6454862629074445	1.7947803570516987	1.4435031754716168	0	0	1.2086998708991663	1.7643352672040367	1.3781432437243593	0.7697678972113868	0	0.06743285120514182	3.1224086887393274	3.341907792385883	0	0	2.423533283592892	3.310708445519263	1.0307990225122747	1.384138189089487	3.478708300523756	3.56871021657905	2.5786826190306944	2.371568692277886	2.3563080595879353	1.8784521157109644	2.9528406106215073	2.643864387061395	0	0	3.1135716495711003	2.810740530805268
0	0	0	0	0.47759752373461317	0	1.153500492105939	1.3524738443105666	0	0.7821169620674041	3.4221077881726263	1.095383727920225	0.5045200642474366	0.7612137156271461	2.344716563723446	2.0988427777967367	2.151410344452769	2.8361246274249274	0.7093279306605873	1.2339908590179463	0	0	0.35745588832460556	0.31511342451182195	0	0	0.07211037654712985	0.10870902616446475	0	0.2141563096847749	1.4432807847226732	1.1453945072480856	1.7213125703154581	1.0511727710318104	4.269632343359333	4.066620776451714	1.0837781877772605	0.42387837055634414	2.5863879258086953	2.454460968856925	2.373155683964181	3.095290100746139	2.184500696581978	1.8276563203867262	0	0	1.0718255771528025	0.6668630248658441
0	0	1.3320716441151024	1.1716246137407735	0	0	2.526629798777701	2.399132083050005	0.7845562687965141	0	1.5458437074238196	1.5861232997531904	0.49493061496739077	0	0.3598329483044005	0	0.8432576993822629	0.8989493695855917	0	0	1.8884997707541182	2.016201038793791	0	0.3085814083636563	0	0	2.7562379110878137	2.9467285174061866	0	0	2.568275884934368	2.5262284065174594	0	0	1.8695289643416435	1.1364828644510399	0	0	0.20130112946342543	0.059629273502232766	0	0.6291316850585246	0.19053584922755856	0.12897716374897894	3.5965161157804872	3.6585648766233447	0.1256530281183449	0
0	0	0	0	0	2.9636570147646735	0	0	0	3.7212785607256684	1.3500437850138685	2.4520775536990937	0	0	1.7964564611777334	0	0	0	3.1945965181098632	2.0665074313773197	0	0	0	0	0	1.7900878158071256	0	0	3.0463564461734114	3.426377958407024	0	0	3.604664641960437	4.162912146834506	0	1.6507888379129458	3.698741980631138	4.327620050674807	3.3836730983863017	4.011245688815586	3.251406437497005	2.788427043438622	4.085753800040493	3.6312766385606405	0	0	0	0
0	0	0	0	0	0	0.7687363681779361	0	1.4980379261042904	1.475692199356218	1.5616233309700696	2.5381912320737587	0	0.5940751472814847	2.9603622274116574	2.2932301972416314	0	0	1.9278880971429846	0	0	0	0	0	0	0	0	0	1.3262856294509393	1.3130310572772783	1.8406691646173108	0.8784855789772418	3.563564575389613	2.3469374886614984	3.3877693643054236	2.5703420917981603	2.0929959814237953	2.4754349115425853	3.6724972636044506	3.1483638608629816	0.6505674228231603	0.7246036996540475	3.082011179202328	4.107428160963838	0.27584746264850013	0	1.8959592518900745	0.6113080199542854
0	0	0	0	0	0	0.5892214053292659	0	0	0	2.6697706972626754	1.8479032467789316	0	1.1539832375172452	1.891506477372733	1.7118422183846906	0.8657051220604159	2.892849222092816	0.6276786113221378	0	0	0	0	0	0	0	0	0	0	0	0.5893247027283363	0.9297764081218832	0.5470213117861054	0.2906084203905606	3.918122174026193	3.338859476530645	1.873840209187122	1.3896011354966726	1.9164771618756706	2.14091695575514	2.6789831286746346	4.137957115906358	0.31025267125344835	0	0	0	0	0.26288080807043573
0	0	0	0	0.8652675090321259	0.6474779184392014	0.09671963494208329	0	1.9702446107145446	1.2988899431669465	0.3541978870548991	0	0.9060377789518934	1.863718645216621	2.107748514342354	1.1020058052017063	0.47603115676887164	1.2573566718653821	0.6764181358023775	0	0	0	0	0.18903722935067518	0	0.15266517317971706	0	0	1.9958494038117642	1.439789002992594	0.5822313782402709	0.3806059732787326	2.352524950371907	1.9421861787916572	1.735100714847447	1.793564827054274	2.4632558122637747	2.4763633582982574	2.7856801198297445	2.9684803519572838	1.6058967027173843	1.6490449665322857	1.8431230948915545	1.6176889663419018	0	0.18553305323515273	0.6139817111843938	0.9546861870898009
0	0	0	0	0	0.26024204315833954	0.24821196463602835	0.5092233998230069	0	0.625879570635621	0.980095018894956	1.0609279092721455	1.2938771730696728	1.194222462742868	2.058586462994597	2.3209533745281696	0.9523934359536074	0.24195807677868353	1.0178041350362133	0.8964738740654501	0	0	0	0	0.20998852594445835	0.14970954774349032	0	0	0.45975067757009824	0.4222882775205161	0.43275089585786397	0.3095509607028702	0	0.9399504322833452	1.0191384143523274	0.9250086800221844	1.4129120394281796	1.6223637424206003	0.7952357931359896	1.1825154586118745	1.3925057494682431	1.1613858329133462	0.905124400800712	0.5743176466710509	0	0	0	0.08334741054928457
0	1.5783315875530484	1.9814577656158014	0.3418100521855913	0	0	0	0	0	1.571121465703441	0	1.388856439568789	0	0	0	0	2.5125307707525804	1.5257889148676878	0	0	1.7981066069913236	0.45215073112749526	0	0	0	1.6575192055239107	0.6735957248079766	1.4200193926828637	0	1.1947176749645259	0.44787567372169307	0	0.6535608784564843	0	0	0.1815562037130502	0	0.6142560717912559	0	0.18427650946806434	1.59641975105926	0	0	0.8587019858969838	1.5619769645511177	1.9633501048575446	0	0.1743309582472899
0	0	0	0	0	0	0.32296611049583135	0	0	0	2.223948110882804	1.7813670403389117	0	0.7897997608502993	1.0549090139586674	2.1454830607845765	0	2.817935727492721	0.8968042084494885	0	0	0	0	0	0	0	0	0	0	0	0.782205317409305	0	0	0	3.77054160795892	2.4149289521935384	0.3772569233846354	0	1.57998740993347	1.6829570657555561	1.4496663286152662	2.9097121321595507	1.2293512798307478	0	0	0	0	0
0	0	0	0	0	1.495701458942468	0	0	0	1.262215799215349	0	0	1.8879663823540689	2.117456115055911	0	0	0	0	1.3713370878010946	0.6806101465764149	0	0	1.437941634240104	1.4265966168720614	0	0.1456291845333469	0	0	2.309100121655747	2.1277393790436823	0	0	1.402353974199704	1.4831684875334512	0.6126869336009175	0.6554872585764595	1.7704376040111842	0.8793299789069343	1.7715904597433834	1.4728609641999002	0.12895649942003268	0.2772633436281716	2.560584690033931	1.7351547722147735	0	0	1.9468826035297995	0.8178426402961507
0	0	0	0.5413311281075488	0	2.0653746555064294	0.4134732890421161	0	2.0689336744304807	0	0	0	0	2.369776704063725	1.6863465837847522	0	1.4046742723617804	0	0	0	0	0	0	0.7174723304424613	3.436647455374868	1.718139286786871	0	0.5011303652294092	3.6654379381706903	3.178063575580066	1.3319785475029324	1.1066079968622087	0.9654159202967652	2.6779598047543414	2.787995657125827	1.9154873550908975	2.3840833453226957	2.5904686494726223	2.0536222612162383	1.760475546088607	1.9750055269343985	2.648768649627997	2.5790602579032833	2.281430120044667	0	0	2.626433627359081	2.085654585267131
0	1.1717972533169303	0	0	1.5682356217058377	1.256898760620891	0	0	1.0624941107664694	0	0	0	0	0	0.5237349496488821	0	0	0	0.7264679866817126	0	0	0	1.8455709777848268	1.722094360575542	3.2468098500190976	2.6536833714565935	0	0	3.951658777874218	3.4459793725608887	0	0	1.0226471766102772	2.7364756586111563	0	0.32519939667263914	1.5491994261986013	1.8440246378640714	2.233085732655492	2.046150425206262	0.33634971519054635	0.6565593588812728	2.172921755662261	1.4543969329999384	0	0	2.3784782941843075	2.8956567952657246
0	0	0	0	0	0	0.4170925432026182	0.35907334972630256	0	0	2.084424394049152	0.28907338824876216	1.0573192779800533	0.9681748201260862	0.8200093068041188	0	0.9374872473955645	1.8473404734442627	1.088866772930014	0	0	0	0	0	0	0	0	0	0	0	0.6449597367574951	0.7045208556207581	0	0	2.591666746087779	2.399688802262059	1.2495122697011147	0.17303739710338426	1.2392902467842783	1.507378582403615	1.7886862341220129	2.1644008911168937	0	0	0	0	0	0.292148489093454
0	0	1.998767974721103	1.2739491243960404	0	0	0.8657254859627881	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5938209619997807	2.830573630266946	0	0	0	0	3.953650967800999	3.733230644015187	0	0	0.6688719018286564	0	0	0	0	0	0	0	0	0	0	0	0	0	4.064930723489547	4.663641354146164	0	0
0	0	0	0	0	0	0.11605833363652185	0	0	0	2.2601391964215725	1.2670731024298412	0	0.5747314815710907	0.4726308347377973	2.3743411783407153	0.9072981336038266	1.1094554803430412	0	0	0	0	0	0	0	0	0	0	0	0	0.719352197113057	0.7872701560242272	0	0	3.4045634859340574	2.423829521312789	0	1.257174104326964	2.421816577330473	1.6969781360307716	2.1657718945135396	2.3961131482350253	0.7753368778574798	0	0	0	0	0
0	0	0.3608091498017453	0.6450192991528417	0	0	1.8348213156748483	1.3638792054777213	0	0	0.9110107949267425	0.6951236192198087	0	0	0	0	0.3276956001232719	0.8474079534046275	0	0	1.0957633589774047	0.84786351465671	0	0	0	0	2.8255099641665273	2.624791494107299	0	0	1.7748076050242474	1.7699424323944688	0	0	0.5674090039980836	0.3966966511801873	0	0	0.07847927852674093	0	0	0.1937609943234194	0	0	2.860908631070508	3.15682875980896	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1.3476738876860728	2.1316353504834025	1.7606156604012124	0	2.0877402938838463	0	1.3833784637724602	0	0	0	0	0	0	0	0	0	0.5696852988448844	0	0	0	0.8090635143994765	0.45554474235231324	1.1190214650366888	0	1.0601073224247801	1.0001153772327336	1.4406936202468523	1.158895559055144	0.8749480224545073	0.8323885063124208	0	1.0427513116712068	0	0	0	0
0	0	0	0	0	0	0.29382498266731666	0.4836780585917682	0.8145544553339734	0.596034319828395	1.759309265493238	0.27896006943073637	0.6427333885515997	0	1.0666461838316676	0	1.230617029408709	1.115636087994936	0.3872853851265698	0	0	0	0	0	0	0	0.09780430537553447	0	0	0	0.6257241801767516	0.42442002044301425	0.17996677477711684	0.5484859266642078	2.1936696157951703	1.9876825857588296	0.13915799751275068	0.49145021040498826	1.3417676590787355	1.3208964163038859	1.035089040843442	1.3552996902134378	0.5244871493032958	0.25522349707790914	0	0	0.09007717173951538	0.21855417757039464
0	0	0	0	0	0	0.6210878943169059	0	0	0	1.7203023085602116	1.345131722093791	1.1856663506937206	1.9355012088499055	0	0	0	1.8199078578295826	0	0	0	0	0	0	0	0	0	0	0.47783378122305364	0	0.548510787544892	0.6188256493030995	0	0	2.742947867996724	1.8163400092686626	1.181160042254191	0.6493048389651339	1.4269100851912118	0.8365757442762247	1.302544112058159	1.9400379913138566	0	0	0	0	0	0
0	0	0	0	0	0	0.3555874069001225	0	0	0	2.021982161554789	1.5834749160771215	0	0	0.7170062927318069	0	0.8249741051023848	1.6879509884769202	0.9655269327783469	0	0	0	0	0	0	0	0	0	0	0	1.03925665326288	1.1854658756296415	0	0.4873564466518336	2.8808821848048978	2.676542829563904	0.8256405674736739	0.7376784487346255	2.1777499242871583	1.849085428251509	2.221429462942741	2.8378494187210914	0	0.2875935664892367	0	0	0	0
0	0	0.7436145569989002	1.9652034030337941	0	0	0.5989593526456155	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6877553813760886	1.7651657543496275	0	0	0	0	3.4863222600437025	2.7010167256585023	0	0	2.2521331375617595	1.2975352744969282	0	0	0.21467699156021824	0.3182664060029047	0	0	0	0	0	0	0	0	3.9382290727294347	4.108001981439964	0	0
0	0	1.7755676682087533	1.3126767206506205	0	0	0.055386678709869144	0.17407594970053109	0	0	0	0	0	0	0	0	0	0	0	0	2.18622825734758	1.7989605414159158	0	0	0	0	3.2086119903788015	3.113051752677675	0	0	0.454860578732755	0	0	0	0	0	0	0	0	0	0	0.17270560455818235	0	0.1636115421380575	3.6377679021968548	4.105558150405804	0	0
0	0	0	0	0	0	0.38833744217305805	0.8970474489410822	0	0	2.3182754841918416	0.34342927338342094	0	0	0.7723840492913282	0	0	1.4506530934793456	0	0	0	0	0.3191637057562811	0	0	0	0.7162949629492703	0	0	0	0.40026261681014785	0.6981365616587734	0.22403717405865975	0.3820266363940762	2.937638172907415	2.6473426487772507	0	0	1.434836187243042	0.8659398627057479	0.5168115143754083	1.04119645908382	1.0584625000420875	0.6868443149868073	0	0	0.39216144065837333	0
0	0	0	0	0	0	0.1311974563721033	0	0	0	0	0.8972090232856493	0	1.841919045748682	1.0009275028885984	1.879495311946111	0	0	0.7264679866817126	0	0	0	0	0	0	0	0	0	0.9729952710945976	0.747277218437807	0.3620403374512545	0	0	0.9743439722223997	0.7443528047061712	0.8924692058533887	0.5152919779142553	1.3521311228310207	2.3745561666162875	2.1073388141918055	0.6929327582039753	0.9647978017712444	0.9387495168028528	0.8384416881138026	0	0	0.8227522425151576	0
0	0	0	0	0	0	0.24316282867153513	0	1.3319985784543658	0	0.17565365764667196	0	0	1.5910538675710486	1.1076825994333688	1.3149400863024252	0	0	0	0	0	0	0	0.4472848796011584	0	0	0	0	0.9615947552585407	0.3101755059200725	0.3564897318195287	0	1.4009790287825397	1.2322849836578127	0.30869487172959903	0.9009945072411324	1.4607551261450904	1.6132686918335597	1.353407042248657	1.7231101794010515	1.2393561985651578	0.7603577201787445	0.627743553255252	0.4973869567491189	0	0	0	0
0	0	0	0	0	0	0.7754825551949134	0	0	0	1.1319303622999752	0	0	0.7209251154648179	1.455625688116882	0.9770484217864833	1.1018490292513916	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0377908244041307	0.8646254210765119	0.5862167763335024	0	2.2819467571036367	1.7707104170076575	0.3382008958100408	0.31230411609289443	1.478200122335708	1.3647416252526907	1.0679572527272292	1.5560170364490586	0.8448411709982894	0	0	0	0	0
0	0	0	0	0	0	0.5435961037717576	0	0	0	0.5138443412827358	0	0	0	1.7453237118982128	1.7518415843576296	1.3585331467033628	0	0	0	0	0	0	0	0.9921729832018866	0.3300092880061377	0	0	2.2490220654207036	2.4138409557478395	0.8376557620607298	0	2.1568165407072333	3.303167059924606	4.291930675253877	3.3574548583673676	4.065593043573256	4.041034575857367	3.5223109613824133	3.7276021213257207	3.023683227655146	3.811684680802691	3.3225868811986183	2.885156151742711	0	0	2.5693995822913	1.3456828456339895
0	0	0	0	0	0	0	0	0	0.6124054531065335	1.0283554764874254	0	0.6600132422267814	0.7970465390120307	0.9168943086367443	1.2666355295474805	0	0	0.21928162244159496	0	0	0	0	0	0	0	0	0	0.40806146372526403	0.615484179879986	0.1826116172274072	0.35815036267747175	0.1860030961887923	1.623637607997868	2.455949990268702	2.2848808863401358	3.3705718210628084	3.2101418882257438	2.7477646674853275	2.754275149558776	2.4109845754665113	2.225542510733724	1.8741482502405113	0.3378410795588823	0.07653376277520754	0	0.329947428847864	0.22574514082713854
0	0	0	0	0	0	0	0	0	0.940333757991954	0	0.8031435326242907	0	2.14084589358996	1.5049518512445863	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4488551296638426	0.8140702758939952	0.7468746490225527	0	0	2.0790769348770914	0	0	2.1324258690734363	2.46531247524142	1.9478778518377966	2.228413624725037	1.806380124507361	0.9458209291209859	2.1004847062770216	0.9102881131677204	0	0	1.0315420663441315	0
0	0	0	0	0	0	0.09902876355263261	0	0.48545245190344233	0.14130956159160132	0.2550016518671126	0.11320124034415983	0.2895925695853221	1.247578464727574	1.268499311789356	0	0.24510912891985717	0	0.42433126284515305	0.14478771366728607	0	0	0.6311513648798953	0	0	0	0	0	0.9667840925382376	0.6182605705219659	0.06951274623617205	0.027746918104923315	0.46222805490208657	0.6691562798910808	0.6793090201921265	0.5837057031420327	1.7256731695571246	1.3961907782328609	1.9779814679199996	1.949680875788617	1.1966812735580774	0.6908864709953179	0.873173092226134	0.8936782637790299	0	0	0.35160677087440106	0.2649142785226236
0	0	0	0	0	0	0	0	0	1.096016523415778	0.3531981784310597	0.3316753868345047	0	1.0703038322471237	1.7655965678731227	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0232862795880335	0.9572443156519945	0.38691336933066844	0	0	0.36917971821741374	0.4264886939901919	0.5471381016984489	1.6827131441306962	2.091019825288525	2.1824252483704134	2.712356101766833	1.1521215988371236	0.8137616188214098	1.4751575019357992	0.8844314164438629	0	0	0	0
0	0.8669174798837282	0	0	0	0	0	0	0	0	0	0	1.0615298892118255	0	0.4943106626187809	0	0	0	0	0.6296821186858548	0	0	0.8056405670928634	0.7262614519981346	1.6050606563565635	1.263563372082364	0	0	1.9622351010786059	2.9919187099682647	0	0	1.7853617101354988	1.4922904483372732	0	0	0.8119810811949189	0.5656136972290835	0.8401921399201363	1.0346626127333223	0	0.3584211596011925	1.5514797521723005	2.7622846744887983	0	0	2.422877337278551	2.121321718855439
0	0	0	0	0	0	0	0	0	0	1.3845090619612743	1.0481847901688004	0	0	0.8400867612957452	0	1.1462851473743512	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34869652794438444	0	0	0	3.5411386266865645	2.5270177183855926	0.6203678381146083	0.420037833721095	1.4791988219822427	1.4439904176785285	2.4381407584902686	2.9925468294827637	0.44927738931050565	0	0	0	0	0.2105845132748087
0	0	0	0	0	0	0	0.7290503488367369	0	0	0	0	0	1.6207288625855032	0	0	0	1.8419493026909959	0	0	0	0	0	0	1.5636711223239805	1.1275253065142683	0	0	2.6084057223724177	2.156721521097295	1.8719224020200205	0.7759749879660214	1.9633280492246046	2.2521499569478793	2.83586820553617	1.406991682684167	2.3295030631753555	2.19471610513324	2.336383667083078	1.8163084715010656	2.0636564148573115	2.252480993072662	2.031845879517784	1.9486414178214413	0	0	1.0822647883770047	1.8012215240037903
0	0	0.23996347716065275	0	0	0	0.0960273974019383	0.29007061476041957	0	1.2934167023494287	0.3519565320586313	0	0	0.4923101295196254	0.6237967724309793	0	0	0.6056317394900528	0	0	0	0.1809462401924011	0	0	2.360127586271013	1.578334218389228	0.511050296529623	0.37031692586914294	2.9622032721692166	2.6038921953036454	1.2990829781951905	0.6029213943491466	2.084492028618264	2.732948371145145	2.598741463054028	1.4213730004243097	2.934439620554765	2.965002554430995	1.9711326560049287	2.1455959760941963	2.782722817802633	2.9797907128325365	2.3752046513536675	1.9974929609582128	0.11735223092270668	0	2.064869310709576	1.5334777164838798
0	0.6549394195811228	0	0	0	0	0.08371289465398189	0.45937081366538934	0	0	0.21804162387991904	0.37322371952099176	0.4909737976977441	0	0.6191873795950444	0	0	0.8929327209320073	0	0	0	0	0	0	1.2419187474701379	0.4493298417799605	0	0	2.1218426377321693	1.6395230593533445	1.2171373921526327	0.7980880677376255	1.3277256198155785	0.7067134846453227	2.19203815159477	1.3991667509207644	2.2404293641891524	2.4043741754357466	1.6260274997242479	1.600072860247384	1.8293038617537472	1.8925514193984432	1.6128269107587228	1.3151827512429217	0	0	1.5213553361231238	1.2581135048649803
0	0	0	0	0	0	0	0	0	0	0	0	0	0.8636133960858458	0.587986454392284	0.7302504923514713	0.2823320409716897	0	0.9766023783674793	0.31184884778491134	0	0	0	0	0	0	0	0	0.6713497227013292	0.621336281411284	0	0.06399582066386661	2.3337582164719772	1.4716310896656455	0	0.39480751746391296	3.246157305432592	2.9490874460646648	1.9618897053567106	2.1526584810744915	1.3917556943257519	0.9964934598576252	2.5434165666090665	2.6961626764759967	0	0	1.3785519353284095	0.6918774125399978
0	0.18771502866782822	0	0.10378853879173575	0.42400473971825575	0	0	0	1.4253281839149305	0	0	0.18396922614888414	0	0	0	0	0.3839497420433141	0.4970769340687821	0	0.23312424184478442	0	0	0	0	1.5399274846498967	0.8181371188123252	0	0	1.704797250768326	1.0119592283860763	1.5410634784672896	1.0716579861418583	1.0920663208942245	1.6996101166741127	1.9423251662419132	1.1261657816010775	1.7214346715175703	1.7836890758299278	1.4703251654470642	1.3483723098682208	1.18758464373462	1.5428080393798698	1.3783530101181483	1.5499339228624358	0	0	1.3608066948109165	0.7291887581692219
0	0	0	0	0	0	0.09494518632348595	0	0	0.3616260038791481	0.5545115974486272	0	0	0.6087340062371814	0.15100601347754214	1.0890804016493862	0	0.4372118238144207	0	0	0	0	0	0	0.21030068565703058	0.0525175067438724	0	0	1.4616260166119657	1.8623082493954908	1.0232137023457673	0.14972607274258617	1.4004464851938934	2.208832874171698	3.404742502998715	2.8422358373124155	3.0231612322372645	3.114497197018882	2.9793046681202355	3.0336210194050097	2.42662651068372	2.8707161806029644	2.8150890229138854	2.1536828575265705	0	0	1.7729231792273044	1.0241702363461576
0	0	0	0.33566023563834296	0	0	0	0	0	0	0.3341132740651096	0.9055360551770752	0.7090938545321959	0	0.5294741544809908	0	0	0	0	0	0	0	0	0.4590947166637378	2.3374327858619752	1.4959628081965155	0	0	2.683137686988461	2.4439137059404255	1.4628197686063416	1.279198283239451	1.4255018038424103	2.4011887118459865	2.4388345487760668	1.9377937702034547	2.91413876017078	2.252423197572344	2.4512344751825195	1.8635743359831087	2.513918967826688	2.197294110853801	2.3700660648165846	1.975843615446453	0	0	1.6707099929666742	1.0522766555855991
0	0	0	0	0.7188466823886396	1.3313085328465313	0	0	1.130765460793286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.278322528409892	2.406145724618877	0	0	3.089720419334495	3.1600780547089573	0	0	0.6863213440016311	2.117467282697222	0	0	1.4727254268955774	1.3141208115590595	1.3724629740374577	1.3384447786091596	0.7454995904375411	0.4148734026436719	1.3754644975535544	2.1698900846816422	0	0	1.9643066402799103	1.7729232382914466
0	0	0.22324943071026107	0	0	0	0	0	0	0	0.41789638319885153	0	0	0	0	0	0.7496082648409433	0.9303811048387389	0	0	0	0	0	0.3227769645765499	1.639087989447961	0.47244772849615724	0	0	1.996887448783652	2.094673366565681	1.6750529793549251	0.7018843887249396	1.0191931348146763	2.3048833021309	2.0796732088274936	1.3358095665525755	2.1773017361927414	2.35144652270212	1.7404672651958875	1.364512505674014	2.099018658564228	2.2473049553984956	2.2721805956481416	1.4671291527316483	0	0	1.1367012523119626	1.1223582575649553
0	0	0	0	1.695323081243307	0	0	0	0	0	0.3771664058498161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9334888028144703	0	0	0	1.6441316446364653	1.956368296267424	0.4127334006850176	0	0	0.6759510553149968	2.9278957542248145	1.4760749706372274	2.3489359693422966	1.7569320238267068	2.294982719882498	2.0021232546417873	1.924754688417692	2.299389272272622	1.9445995079831175	1.1958141621588148	0	0	1.383957998238652	1.148324971615046
