mag_name	MPA103_1	MPA103_2	NPA143_1	MPA198_1	MPA198_2	NPA200_1	NPA200_2	MPA234_1	MPA234_2	NPA237_1	NPA237_2	MPA295_1	MPA295_2	NPA247_1	NPA247_2	MPA314_1	MPA314_2	NPA267_1	NPA267_2	MPA900_2	MPA900_1	NPA900_1	NPA900_2	MFL103_1	MFL103_2	NFL143_1	NFL143_2	MFL198_1	MFL198_2	NFL200_1	NFL200_2	MFL234_1	MFL234_2	NFL237_1	NFL237_2	MFL295_1	MFL295_2	NFL247_1	NFL247_2	MFL314_1	MFL314_2	NFL267_1	NFL267_2	MFL900_2	MFL900_1	NFL900_1	NFL900_2
MAG_211	0.005101413634327916	0.06343191532515055	0.01525566531866406	0.0697869148177546	0.15502937366273156	0.11248410553560971	0.12465323061786386	0.3098347523863337	0.1738740350739291	0.7938754288144123	0.9346266762734894	2.5192590414867104	2.241107695167487	1.6735763535503319	1.6935258118912713	2.373727758683297	2.032132850836681	2.4251422256038104	2.881165622283236	0.013720535483451958	0.014441973849303182	0.016012793173678715	0.012897708313272476	0.012781916642413583	0.037378080971912954	0.08102859998350022	0.07256625374498268	0.2631048132704491	0.23144100007840132	0.6646355752662306	0.7997685559998922	1.056994804218511	0.9670583301076925	2.367105317089227	2.301131937675098	3.5162615541872673	3.629326245629199	3.435396372431777	2.950995281672781	3.0836682396460198	3.2556578745898044	2.8946256417337235	3.514291902650072	0.0417476523668096	0.016102565010313256	0.06855729130234178	0.06371441853328164
MAG_604	0	0	0	0.001521148966058751	0.001410633189004803	0.005029504809672019	0.006095682022852548	0.009758223292781388	0.005340039575300817	0.06561973953523911	0.09553682684521647	0.16774437405092457	0.1868496146490922	0.299752619403981	0.2932877810671146	0.10170648882573301	0.1597516536193206	0.35863110540671356	0.22000900374899512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.927466456249454e-4	0	0	0	0	0	0	0	0	0	0	0
MAG_945	0	0	0.0017601362509486115	0.0038860283018837057	0.023649889631496418	0.008466037755772612	0.011580437151234252	0.024034837279226576	0.009017655452595547	0.06334562241672499	0.09459782614069012	0.6394085830647392	0.4552342849517504	0.29189833152634964	0.22299495627451368	1.0933678271559535	0.7249206645048594	0.6885882845672883	0.9915221298915221	0	0	0	0.0011416550637858443	0	0	0.004271732146802423	0.004184291629028703	0.01657571661173846	0.012609994769743008	0.03217487636281357	0.03963231112751993	0.11541063262130379	0.07608641802407858	0.3368824953107499	0.30462159025296354	1.1584748005446808	1.4605731044056784	1.2002309523214583	0.6039915973113267	1.0568158959649872	1.173636733589484	0.6279226641814333	1.2036879637627143	0.0024849554392082367	0	0.0038091362203930695	0.003810400494614434
MAG_1583	0.04769012124877857	0.07772783041140993	0.3373322024588582	0.28508696055986893	0.21454341997130008	0.2977831592674305	0.2961988490291304	0.27033621921328954	0.11098697242202425	0.09901783431442816	0.1156957387670996	0.014249503873840512	0.015022156285741122	0.15847773887544464	0.10104283487498533	0.00763026593916383	0.0054261027419377165	0.01555324674787799	0.01676719758622616	0	0	0	0.0010441747597418989	0.22890802476629657	0.2154538774094928	0.670340852066611	0.679134575984194	0.3699171259472757	0.26848159232859886	0.6588131560710317	0.5331777864682574	0.5456389250716284	0.43029644278349954	0.38004239205711315	0.378953480111945	0.022075899297451698	0.04992126138058636	0.03731578454369956	0.2127152935521686	0.022919981920742356	0.022000784088159503	0.201107932587339	0.018799390889450398	0.002809520598291896	0	0.003010366297144842	0.0028306034594032035
MAG_1681	0.029055788372637146	0.03322201651061679	0.12913514703234075	0.111849904950096	0.08226390974595749	0.0994488627198212	0.12282896794468218	0.0512818858224731	0.06822393726612556	0.03454066050211997	0.04211652105909717	0.005513704953321266	0.006656517150286045	0.032364236144794244	0.02827006246431889	0.004564179269074785	0.004742737419609246	0.005881990128800867	0.004500697648660945	0	0	0	0	0.1175879108429974	0.0911073822284769	0.21406953062910583	0.20740441030360351	0.2934389970162355	0.2618182154098365	0.2418660660870542	0.4011799197893667	0.2699809071368331	0.14240439584386416	0.08790132003948202	0.08024350905005206	0.0077976987706359305	0.009251456994744058	0.002160044622985797	0.035225724571649075	0	0.0018132696325136282	0.03888207890009716	0.002068941763202032	0	0	0.0012087065198711675	0
MAG_741	0.054154313267131396	0.08454929772506638	0.19112429046540394	0.21927068544138603	0.14503295657444898	0.3351537964322204	0.3862166120529059	0.255603151877896	0.3347108291105566	1.0032692816583113	1.00138953439202	0.43299544664057854	0.5708809315539438	1.6144336131158334	1.2132829897356638	0.25173390029021997	0.2676035768074273	0.7399445986243172	0.5685874221995039	0.005526730948155652	0.003840245409534825	0.007088175424953846	0.005829639782066346	0.21298411051908164	0.13109215510206446	0.11065650213213991	0.10888397398163929	0.3328097952056968	0.242074818694423	0.22891905692684622	0.34558172608895443	0.5756218054562305	0.440655125577396	1.1451168905478475	1.2603627879990338	1.0592932613488157	1.2065610519214678	1.0099335223571926	1.450171382264577	0.7049040963771287	0.7965564738208848	1.3271243371129224	1.283002066329153	0.021965940547758286	0.01584879078386965	0.018852988296469825	0.01990906378847804
MAG_315	0	0	0.006212565986444684	0.010121184573671595	0.007276975770190576	0.03798543127591396	0.03247422786685085	0.046204385829045895	0.013210061658051829	0.038977435486746245	0.054122716993517526	0.3260234952964642	0.20449720774427074	0.05931212227738659	0.06829353567532354	0.06591241441383253	0.0527886500357935	0.019443245079067244	0.019199520954302517	0	0	0	0	0	0	0.015537028827420526	0.01640649834558267	0.015604120003988363	0.009065277923205908	0.07315193458111888	0.06583803421707504	0.056775019242520555	0.07386417672374522	0.07922869953571186	0.08179320849873312	0.15404252254989942	0.1820945643664561	0.003073498959438142	0.06432434351568168	0.012593689545745189	0.018277314598000666	0.073399038062179	0	0	0	0	0
MAG_492	0	0	0	0.0024558342689327585	0.00577206791856002	0.006463990029284217	0.0056789979223343156	0.00931045092614192	0.005957202978661908	0.04931668648460797	0.0621644333450004	0.11991879773642342	0.1335476999915568	0.12573342736975598	0.13863108580652694	0.23710414318221068	0.11997366558470564	0.3112094088104673	0.5311053548771015	0	0	0	0	0	0	0.017997466620648304	0.018626464318974075	0.04209408395130074	0.03493885039529597	0.1323909563241822	0.15148034336457453	0.12134037193730703	0.13680386723383578	0.6949961701247102	0.6114835515696281	1.1009768242824398	0.7113418000179363	1.077642348327081	0.9558021719930255	0.7780119051390757	0.6738031605873493	0.6746509245890476	1.0539246028150213	0.002493777949386201	0	0.0052054901963097325	0.005745813750960581
MAG_81	0	0	0.004274082084255105	0.01131237710431736	0.02576784212873163	0.01551707211448429	0.014596270258534064	0.03503056886252031	0.03682738990018083	0.10281725831883615	0.1304472603240437	0.6838392962937679	0.6750018451965184	0.31430236246296767	0.3250173072843649	1.213148637313245	0.7793284547762481	0.6375572319174672	0.725339115005877	0.007961734112595837	0.005646274747408469	0.01829538806002211	0.016594286069205228	0	0.003177774920695626	0.02063892456094191	0.021013294143234298	0.05615496116077679	0.045797045445824476	0.11755361378564298	0.13953768244817225	0.14985082583351775	0.1895379475657581	0.49520117531135077	0.443534370134425	1.6586410770214035	1.2590174540731156	1.0069481406709968	0.7510395555400624	1.619425391112131	1.5341246449729617	0.553406665455221	0.9500909730847713	0.027685393166282532	0.010294507261236879	0.05144630683054958	0.059086783007075136
MAG_1117	0	0	0	0.005280926330200392	0.005402065534332368	0.005692708444275519	0.004631721697263789	0.016811776805530455	0.005181844623016493	0.06738459223224459	0.08157890865082763	0.018089392900821625	0.017955065722560875	0.10197722738715624	0.06345884161834761	0.009624948219009598	0.0062468599778720425	0.04424916178781159	0.07806345177668012	0	0	0	0	0.0032314643903802428	0.006320602838592174	0.02956620318503114	0.03202857024052893	0.11647903915571356	0.07453219572960365	0.2508934174460584	0.25663414015623254	0.3027197107864421	0.301256698891135	0.9212022903990577	0.8057807582641969	0.11187115934619465	0.2931604636256652	0.5226382392921032	0.8826761183381329	0.13114101043607101	0.12920857268713845	0.8526016418677901	0.5848540913307351	0	0	0	0
MAG_1220	0	0	0.007530962679406665	0.008393721946095443	0.00708155023021989	0.008954836503149698	0.008684922641004983	0.017936442939209686	0.006043654274342174	0.022948631275202448	0.023735084062313096	0.006341944589478889	0.0043252625512423	0.021500753291208225	0.02895600894768104	0.002787267059672656	0	0.03408863674084581	0.03302054717182306	0	0	0	0	0.021831076444592597	0.04479802522369715	0.19456138520830119	0.19522644603047018	0.20778798373390037	0.1523916164391802	0.48634850845441263	0.5029397921669435	0.24701208200332153	0.4537230671895255	0.4251438061568047	0.353024432923929	0.02493557916916263	0.05407391387945916	0.02849990199869009	0.31304312012622193	0.0044118392093501265	0.003998435890397991	0.2660217216553464	0.013235098409255483	0	0	0	0
MAG_1283	0	0	0	0	0.002015405904449338	0	0.0024743612417954994	0.001415299590875424	0.0015185182673229836	0.003919079764749058	0.004029411407170932	0.05959143885492148	0.08885281217336717	0.011800552789886726	0.00896985727669843	0.22796935238278454	0.16215162955140755	0.047672975584691184	0.11270088113634147	0.17279079132758532	0.22591901614589086	0.34679821119715687	0.17636197538016596	0	0	0	0.001610002749742464	0.003459393890986666	0.010318707548596356	0.003727495050502208	0.014153145059533996	0.013826231125075552	0.01099627969751676	0.09988273246046651	0.07816082111220486	0.8060738654327432	0.6909594391980237	0.5378158290140591	0.18162016087333516	1.6974744304537293	1.6544116604859362	0.14007611910343795	0.8035249089304073	2.384361374083577	2.0649972610185743	2.2887996083309967	2.40314347685139
MAG_224	0	0	0.0045740122384997335	0.0034117556372371093	0.002927089291268839	0.0038881740449317487	0.0033587836655250745	0.007051285153311078	0.0035087180431627573	0.007950230996216707	0.008168794363962688	0.0032562019156843324	0.0035537017155794154	0.0090253517066782845	0.009963446608740342	0	0	0.002072060399373093	0.004157483675496059	0	0	0	0	0.03234520786737637	0.06368075648763613	0.16464094692538891	0.163072068488193	0.21397076161755504	0.1579513338971075	0.3582447850930679	0.35795545373600673	0.21633520302014045	0.383488890274663	0.3175608671795887	0.2808186605329963	0.015107407275638432	0.03105481275666858	0.007161841280799038	0.1871899784410185	0	0	0.1722808841934271	0.004565607335203412	0	0	0	0
MAG_352	0	0	0	0	0.005919838727201078	0	0	0.0035788427955765873	0.003951104595808389	0.008154691935353349	0.00965506647485225	0.30301080975127515	0.2962613202356299	0.022898405915007396	0.04145582592668304	0.9845640698923095	0.5761081243322211	0.14900859048860465	0.6077143170621033	0.9581226098903717	0.7073573363530039	0.9253760550526668	1.166903696409106	0	0	0	0.0013465784561411793	0	0.008730434606966684	0	0.011226835576213828	0.007776369510674475	0.003951569256146668	0.020849496784109158	0.015832350284351825	0.30227603316557494	0.5196370687109712	0.39246630859245857	0.06445300185590164	1.4937078629587088	1.4066097245914673	0.07335191570077221	0.29171083358424993	2.3793171264284303	2.2787278588778936	2.452913534509253	2.509017060411367
