mag_and_cluster	MPA103_1	MPA103_2	NPA148_1	NPA148_2	MPA198_1	MPA198_2	NPA200_1	NPA200_2	MPA234_1	MPA234_2	NPA237_1	NPA237_2	MFL103_1	MFL103_2	NFL148_1	NFL148_2	MFL198_1	MFL198_2	NFL200_1	NFL200_2	MFL234_1	MFL234_2	NFL237_1	NFL237_2
MAG_451_1;NRPS	0	0	0	0	0	0	0.006741263123578728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_1201_17;betalactone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023769304956417853
MAG_1322_106;ranthipeptide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03485354357275255	0	0	0	0
MAG_1628_66;T1PKS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03679063321196401	0	0	0	0	0	0	0	0
MAG_46_1;phosphonate	0	0	0	0	0	0	0.037953744974055695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_1194_121;hserlactone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08064714160173661	0	0	0	0
MAG_1201_19;betalactone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08125824765627752	0	0	0	0	0	0	0	0	0
MAG_205_25;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09194096057805684
MAG_907_15;ladderane	0	0	0	0.0963494830636873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_1148_10;phosphonate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0858295962107988	0.05795490221446026
MAG_1274_21;lassopeptide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14420148690883192	0	0	0	0	0	0	0	0	0
MAG_216_9;RRE-containing	0	0	0	0	0	0	0.024422382794374614	0.12348220814655096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_914_19;NRPS-like	0	0	0	0	0	0	0.16524932644724485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_16_24;PUFA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1859623065774687	0	0	0	0	0
MAG_1194_119;terpene	0	0	0	0	0	0	0.14279046033997103	0	0	0	0	0	0	0	0	0	0	0	0	0.06036741314884231	0	0	0	0
MAG_854_44;phosphonate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20259844365903928	0	0	0	0	0	0	0	0
MAG_451_28;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22550135795910767	0	0	0	0	0
MAG_907_14;RRE-containing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2519710879169894	0	0	0	0	0	0	0	0	0
MAG_1606_27;terpene	0	0	0	0	0	0	0.11145085847831214	0	0	0	0	0	0	0	0	0	0	0	0.1697981847277149	0	0	0	0	0
MAG_63_31;phosphonate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13951880057884974	0	0	0.15143398433425526	0	0	0	0	0
MAG_809_172;RiPP-like	0	0	0	0	0	0	0	0	0	0	0	0.27721977108168955	0	0	0	0	0	0	0	0	0	0	0	0
MAG_1512_49;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19485397972941543	0.0634979985354812	0	0	0.07701845270582572	0
MAG_193_1;phosphonate	0	0	0	0	0	0.310721218873322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_451_41;hglE-KS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028052674528344892	0.2290450192329235	0	0	0.07585316362663606	0	0	0	0	0
MAG_1299_3;terpene	0	0	0	0	0	0	0.05691749590764588	0	0	0	0	0.2730829358834485	0	0	0	0	0	0	0	0	0	0	0	0
MAG_729_59;ranthipeptide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3411359599540536	0	0	0	0	0	0	0	0
MAG_49_2;NRPS-like	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14326994353087616	0.23539427696742785	0	0	0	0	0	0	0	0
MAG_809_34;terpene	0	0	0	0	0	0	0.1853781320050714	0	0	0	0	0	0	0	0	0	0	0	0.13016684768044123	0.07458710671648267	0	0	0	0
MAG_1148_7;terpene	0	0	0	0	0	0	0	0.18877584330731498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20478572556205932
MAG_1148_12;hserlactone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1335252290127897	0	0	0	0	0.2818244341660746
MAG_707_1;ranthipeptide	0	0	0	0	0	0	0.22179777092127897	0	0	0	0	0	0	0	0	0	0	0	0.12308807429582813	0.09542138597158578	0	0	0	0
MAG_335_3;ectoine	0	0	0	0	0	0	0	0	0	0	0.12132894515631791	0	0	0	0	0	0	0	0	0	0	0	0.15470365833843652	0.18394023646645594
MAG_1628_25;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4207666153406367	0	0	0	0	0	0	0	0
MAG_1464_14;CDPS	0	0	0	0	0	0	0.05448742945996403	0	0	0	0.4041803273999479	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_975_177;thioamitides	0	0	0	0	0	0	0	0	0	0	0.08321187027252916	0	0	0	0	0	0	0	0	0.3896783710705203	0	0	0	0
MAG_99_3;nucleoside	0	0	0	0	0	0	0.23061091924856847	0	0	0	0.26611048181469643	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_970_77;cyclic-lactone-autoinducer	0	0	0	0	0	0	0.10396484572937092	0	0	0	0	0	0	0	0	0.3548149461449048	0	0	0	0.06450151301747208	0	0	0	0
MAG_63_26;betalactone	0	0	0.47416016442202336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_1201_11;T1PKS	0	0	0	0.15601324882166612	0	0	0	0	0	0	0	0	0	0	0	0.3776003026623877	0	0	0	0	0	0	0	0
MAG_1285_8;ladderane	0	0	0.14029427870940925	0	0	0	0.4156505869236345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_1285_3;NRPS-like	0	0	0	0	0	0	0.04509241537459033	0	0	0	0	0	0	0	0.5408744574537281	0	0	0	0	0	0	0	0	0
MAG_275_29;CDPS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571683391384832	0	0	0	0	0	0	0	0	0
MAG_907_11;RRE-containing	0	0	0.11284706386402536	0.2160253099458347	0	0	0.3577149521052691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_1190_52;RRE-containing	0	0	0	0	0	0	0	0	0	0.13922195115460823	0	0.1115060513049409	0	0	0	0	0	0	0	0	0	0	0.4257849041222335	0
MAG_880_45;hglE-KS	0	0	0	0	0	0	0	0.4151878532677939	0	0	0	0.2627090973464964	0	0	0	0	0	0	0	0.0427643406765273	0	0	0	0
MAG_907_12;ranthipeptide	0	0	0.31692801662137815	0.16419068627004402	0	0	0.2761279701292284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_347_1;betalactone	0	0	0	0	0	0	0.06457629887772552	0	0	0	0	0	0	0	0	0	0.48080488324343146	0	0	0	0	0	0	0.2036247956353904
MAG_1194_21;redox-cofactor	0	0	0	0	0	0	0.17412913300528965	0.19201979168446826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2347597656854777	0.21899029164199463
MAG_301_3;phosphonate	0	0	0	0	0	0	0.07999792753233163	0	0	0	0	0	0	0	0	0.604995585743223	0	0	0	0	0	0	0	0
MAG_864_11;RiPP-like	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617255857350965	0.08646587208831782
MAG_1535_123;betalactone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47689992365458306	0.2419795372653807	0	0	0.0994610803598196	0	0	0	0	0
MAG_591_37;ranthipeptide	0	0	0	0	0	0	0.07397189503856236	0	0	0	0	0	0	0	0.5078783997141183	0.24153326501235156	0	0	0	0	0	0	0	0
MAG_1524_8;RiPP-like	0	0	0	0	0	0	0.7009564479644613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_957_23;terpene	0	0	0	0	0	0	0	0	0	0	0.1017569941267393	0.3367162616169864	0	0	0	0	0	0	0	0	0	0	0.11683746493137122	0.37734558589366746
MAG_226_62;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525291274825232	0.35984847604484915	0	0	0	0	0	0	0	0
MAG_781_121;T3PKS	0	0	0	0	0	0	0	0	0	0.8218773478567075	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_591_11;ranthipeptide	0	0	0	0.24379790178140595	0	0	0	0	0	0	0	0	0	0	0.39588455168459713	0.48072059898338604	0	0	0	0	0	0	0	0
MAG_317_11;hserlactone	0	0	0.575863336745549	0	0	0	0	0	0	0	0	0	0	0	0.49210571787808916	0	0	0	0	0	0	0	0	0
MAG_187_22;RiPP-like	0	0	0	0	0	0	0	0.8210293646726943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10594933389254373	0.1831668343809418
MAG_347_69;betalactone	0	0	0	0	0	0	0.16313360264948487	0.14962263118200492	0	0	0	0	0	0	0	0	0	0	0.2280651678858995	0.2684999882614463	0	0	0.09045369342065882	0.4896193259792239
MAG_1423_2;ladderane	0	0	0.5364832363017127	0.3149016666298321	0	0	0.03429160309938601	0	0	0	0	0	0	0	0.06716674931358284	0.41791061417154246	0	0	0	0	0	0	0	0
MAG_1535_55;hglE-KS	0	0	0	0	0	0	0.1846207538847001	0	0	0	0	0	0	0	0.6660267200041752	0.3365062784334147	0	0	0.03779111454175336	0.12207658155012206	0	0	0	0
MAG_335_8;betalactone	0	0	0	0	0	0	0.08037055351649754	0	0	0	0.13218791935537963	0.3601964836992143	0	0	0	0	0.2832973534159461	0	0.12240558446745563	0.21568189856336645	0	0	0	0.3335561388387461
MAG_573_32;RRE-containing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7184367133205746	0.562177030690953	0	0	0	0	0	0	0	0
MAG_504_30;arylpolyene	0	0	0	0.7633758291587694	0	0	0	0	0	0	0	0	0	0	0.5160668179414168	0	0	0	0	0	0	0	0	0
MAG_209_3;betalactone	0	0	0	0	0	0	0.04270196867561673	0	0	0	0	0	0	0	0	0	0	0	0	0.10612761236752587	0	0	0.6219271805749215	0.6733699197716302
MAG_451_131;hglE-KS	0	0	0.19774136196954759	0	0	0	0	0	0	0	0	0	0	0	0.9022513670262907	0.2854552134386499	0	0	0	0	0	0	0	0
MAG_200_1;NRPS-like	0	0	0.5033596695940522	0.6426259853905646	0	0	0.32368682484401506	0.10679544716414342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_479_5;ladderane	0	0	0.028192914793630314	0.3445115603980114	0	0	0.29677267113711375	0	0	0	0	0	0	0	0.8504513887871815	0.013411100437769751	0	0	0	0	0	0	0	0
MAG_774_5;terpene	0	0	0	0	0.47254039803650705	0	0	0	0	0	0	0	0	0	0	0	0.33848394297884193	0.2630870978787434	0	0.05281634297070961	0.49433426233478256	0	0.09382375312510464	0.07415012904874568
MAG_1131_4;ladderane	0	0	0.07126816811362308	0.10265619260555302	0	0	0	0	0	0	0	0	0	0	1.097095658273316	0	0	0	0	0	0	0	0	0
MAG_501_6;terpene	0	0.22224670115183798	0	0	1.0078312389298263	0	0	0	0	0	0	0	0	0	0	0	0.2241673707492729	0	0	0	0	0	0	0
MAG_1109_23;terpene	0	0	0.5397329103256543	0.7864763988108252	0	0	0.4183551487918637	0	0	0	0	0	0	0	0	0.08035536052779137	0	0	0	0	0	0	0	0
MAG_501_65;hserlactone	0.7480425772610361	0	0	0	0	0	0	0	0	0	0	0	0	0.4361365705717829	0.324494551622501	0	0.3991587979830583	0	0	0	0	0	0	0
MAG_755_1;ranthipeptide	0	0	0.46287762694297097	0	0	0	0.49910170501456647	0	0	0	0	0	0	0	0.8525683100523416	0	0	0	0	0	0	0	0	0
MAG_573_23;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.362878143433029	0	0	0	0	0	0	0	0	0
MAG_895_29;NRPS-like	0	0	0	0.4261189959056305	0	0	0	0	0	0	0	0	0	0	1.17965871112797	0.1380736215294533	0	0	0	0	0	0	0	0
MAG_196_2;NRPS-like	0	0	0	0	0	0	0.5355828927231796	0.7547332427477336	0	0	0	0	0	0	0.7412714734562333	0	0	0	0	0	0	0	0	0
MAG_595_8;terpene	0	0	0	0	0	0	0.3282767738327064	0	0	0	0	0.4204520637677542	0	0	0	0	0	0	0.2169664850819566	0.3219648953227433	0	0	0.5784545986320017	0.6339393754070558
MAG_116_3;terpene	0	0	0	0	0	0	0.8137492372291245	0.10512442796083106	0	0	0.500442606861593	0	0	0	0	0.15719162478454968	0	0	0.5497841166649813	0.085981292712444	0	0	0.1297437649440759	0.09543997451544951
MAG_957_6;betalactone	0	0	0	0	0	0	0	0	1.3483634773966007	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30423613028106944	0.07164723175787259
MAG_421_4;RRE-containing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2668450527027955	0.5648313116630693	0	0	0	0	0	0	0	0
MAG_304_19;phosphonate	0	0	0	0	0	0	0.06655436111136287	0	0	0	0	0	0	0	1.3765374610184258	0.25293095742052707	0	0	0	0	0	0	0	0
MAG_209_67;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33413836028438826	0	0.2024309614020711	0.12688775298947902	0	0.19848214123900423	0.848605552052939	0.7470231219161639
MAG_864_11;phosphonate	0	0	0	0	0	0	0.07644443268933103	0	0	0	0	1.0362402808885747	0	0	0	0	0	0	0	0.03253854688957938	0	0	0.5853790260470942	0.5427098628034153
MAG_1010_26;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36491887101718157	0.7113209108528382	0	0	0.2071592919222708	1.0209050302224687	0	0.04848622556997127
MAG_205_3;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.507633697114498	0.20519510961651624
MAG_1506_5;ladderane	0	0	1.403020631520059	0.47844980601615866	0	0	0.3279771183084184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_691_1;RRE-containing	0	0	1.3605321997028048	0.1251981232632495	0	0	0	0	0	0	0	0	0	0	0	0.713986085318575	0	0	0	0	0	0	0	0
MAG_1109_1;phosphonate	0	0	0.36401577269115315	0.9379938624924162	0	0	0.4001873427756738	0	0	0.73037281659264	0	0	0	0	0	0.4659719639421957	0	0	0	0	0	0	0	0
MAG_773_22;terpene	0	0	0	0	0	0	0	0	0	0	0.46212878287572345	0	0	0	0	0	0	0	0.11423795848018155	0.7051982656599551	0.8488510323298116	0	0.5267200845002944	0.34208540730932374
MAG_1425_59;NRPS-like	0	0	0.43071973699869276	0	0	0	0	0	0	0	0	0	0	0	1.0398472507904415	1.1828745090971613	0	0	0	0	0	0	0	0
MAG_1190_80;NRPS-like	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5696852988448844	0	0	0	0.8090635143994765	0.4555447423523133	1.1190214650366888	0
MAG_1627_40;ranthipeptide	0	0	0.800766222046754	0.5638318501079722	0	0	0.132841765679173	0	0	0	0	0	0	0	0.743483951172749	0.8908447072312391	0	0	0	0	0	0	0	0
MAG_347_72;T3PKS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9451033761723825	0.8904336647297776	0	0	0.634265914200875	0.597929021073059
MAG_774_40;other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628003305989574	0.6284952130532184	0	0	0.2788677210991716	1.2571909741513017	0.27948091619838433	0.1609190953517508
MAG_583_16;T1PKS	0	0	0.4508859190115699	0.45860536722048983	0	0	0.5661490992169725	0.8365529318837962	0	0	0.1662323787442455	0.04380160477628666	0	0	0.488039632815195	0.36407542224447265	0	0.044654097711007895	0.2233823461124802	0.20373800275156478	0	0	0.015024151928641727	0.03491730719990122
MAG_1540_5;terpene	0	0	0	0	0	0	0	0	0	0	0	0.18140372315775458	0	0	0	0	1.3302059485603406	0	0	0	1.1814026790659384	0	0	0
MAG_957_3;betalactone	0	0	0	0	0	0	0.10874039612206818	0.40635078775404593	1.594063119149341	0	0.1373653545888264	0	0	0	0	0	0	0	0.13685921453601968	0.607043976860476	0.18341731085988927	0	0.08841226539291953	0
MAG_729_14;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8175319432929868	1.6912074936045225	0	0	0	0	0	0	0.2533993879884518	0
MAG_336_62;betalactone	0	0	0	0	0	0	0.3065149051861661	0	0	0	0	0	0	0	1.5305978391322939	0.5842019656782246	0	0	0.5331935177153898	0.31188746014171803	0	0	0.03871918591459915	0.14197858102333472
MAG_1079_2;ladderane	0	0	0.15177403719472332	0.5473459509845834	0	0	0	0	0	0	0	0	0	0	1.8592863272744742	0.06573841246952396	0	0	0	0	0	0	0	0
MAG_815_4;ladderane	0	0	0.14409294177294157	0.6985595531002791	0	0	0.13034717272015586	0	0	0	0	0	0	0	1.6648385930413487	0.6579613337087321	0	0	0	0	0	0	0	0
MAG_1371_7;nucleoside	0	0	0	0.0718370589543929	0	0	0	0	0	0	0	0	0	0	1.6776073452678453	1.1581263184746904	0	0	0	0	0	0	0	0
MAG_1627_57;RRE-containing	0	0	0.297083534930447	1.277495416183391	0	0	0.15652127049556416	0	0	0	0	0	0	0	0.7283794706319442	1.2856808858164848	0	0	0	0	0	0	0	0
MAG_567_33;betalactone	0	0	1.0320104241438963	1.3542472523030926	0	0	0	0	0	0	0	0	0	0	0.7608540255565273	0.717633999112751	0	0	0	0	0	0	0	0
MAG_109_4;RRE-containing	0	0	0	0	0	0	0	0	0	0	0	0	0.24392192293759102	0.5105231298867043	0	0	0.6396890084102796	0.9287486785711869	0	0.02920240960410162	0.9368419941838538	0.968589821327275	0.07566130759697287	0.27806249533570104
MAG_864_15;ladderane	0	0	0	0	0	0	0	0	0	0	0.6440456330589599	0	0	0	0	0	0	0	0	0.15470357569811158	0	0	1.763979136672964	0.9549899546581065
MAG_116_45;ranthipeptide	0	0	0	0.3315104494756537	0	0	1.2800445776257767	0.7217014209793733	0	0	1.0291812439825836	0.2417070799935152	0	0	0	0	0	0	0.7547029703731523	0.3479398900357966	0	0	0.18478252787006239	0.2136677296797235
MAG_428_29;ranthipeptide	0	0	0.9330178166853865	1.1187488313770673	0	0	0.43964243901997074	0.09278557476541818	0	0	0	0	0	0	1.3959707389464355	0.655322089071375	0	0	0	0	0	0	0	0
MAG_522_3;NRPS-like	0	0	0.6052572971071641	0.8204924453375702	0	0	0.614964241396371	0	0	0	0	0	0	0	1.692327063418704	0.6466993274237259	0	0	0	0	0	0	0	0
MAG_815_6;ranthipeptide	0	0	0	0.6569294545762372	0	0	0.3548158671152835	0	0	0	0	0	0	0	2.205499124059113	0	0	0	0	0	0	0	0	0
MAG_112_8;betalactone	0	0	0.27553942590681313	0.3584573691071117	0	0	0.26645562811575985	0	0	0	0	0	0	0	2.2654918669899713	0	0	0	0.06627718511557272	0	0	0	0	0
MAG_341_11;ladderane	0	0	0	0.5360701130696186	0	0	0	0	0	0	0	0	0	0	2.3356310890530816	0	0	0	0	0	0	0	0	0
MAG_1224_47;ladderane	0	0	0.24831909211727474	0	0	0	0	0	0	0	0	0	0	0	2.337780067697138	0.7088566711350238	0	0	0	0	0	0	0	0
MAG_336_20;T1PKS	0	0	0	0.5352034388539909	0	0	0.29767074278372535	0	0	0	0.24262431737578008	0	0	0	0.8279001855534674	1.4627531595981422	0	0	0.8846639113347948	1.1061774976395804	0.43655783321067193	0	0.4040389010744186	0.33168321492238306
MAG_49_5;ladderane	0	0	1.4328380177719298	1.2610788238186659	0	0	0.41158085430580577	0	0	0	0	0	0	0	1.736528240135107	0	0	0	0	0	0	0	0	0
MAG_1299_2;terpene	0	0	0	0	0	0	1.1845890797558563	0.6618361521847006	0	0	0.7680405612811743	0	1.4591003895743953	0.6486179497041873	0	0	0.9744408553144424	0	0	0	0.637815857265129	0	0	0
MAG_1396_77;RRE-containing	0	0	0.09485721841656641	0.1157014724217162	0	0	0	0.11641931921221055	0	0.39558565281291586	0.42524625302242725	0	0	0	2.3033915249519326	0.3323159708437503	0	0	0.21562267871516944	0	0	0	0	0.15746241885275794
MAG_293_81;PUFA	0	0	0	0	0	0	0	0	0	0	0	0	0.03951264364769014	0.10595557628258673	0	0	1.8730969726676674	0.931201916861994	0	0	1.2152267191844688	1.051470228995273	0.11381869325965789	0.23380383000609736
MAG_421_8;arylpolyene	0	0	0.191570891464177	0.1989754576647747	0	0	0.07554486181465156	0	0	0	0	0	0	0	2.517953766677765	0.10600449070281046	0	0	0	0	0	0	0	0
MAG_864_2;terpene	0	0	0.4901925011864726	0	0	0	0.6119694168408246	0	0	0	0.4759581281691854	0.7966781482224952	0	0	0	0	0	0	1.5038138527176728	1.0752670333393937	0.17242625880539802	0.8683942435032252	1.2417432786992835	0.5720026959182385
MAG_774_11;indole	0	0	0	0	0	0	0	0	0.8340760792809138	0	0	0	0	0	0	0	0.509679335568267	1.122277658864582	0	0	1.5705200875203573	1.8829835674468283	0.1597584558750206	0.46521577677626885
MAG_1396_189;ranthipeptide	0	0	0.23389402612739646	0.2427453836946619	0	0	0	0	0	0	0	0	0	0	2.454718894173609	1.1497986174925725	0	0	0.9289183145085813	0	0	0	0	0
MAG_196_3;ladderane	0	0	0	0	0	0	0.829784719590788	1.2321805227299127	0	0	1.1318134106957796	1.1013627707781504	0	0	0	1.5548629535730187	0	0	0.5867828475387581	0.7165472561844871	1.3002301652553219	0	0.04703029608664451	0.19576018656241545
MAG_952_20;terpene	0	0	0	0	0	0.7561620057004796	0	0	0.6098061329398641	0	0	0	0.48688228563223346	0	0	0	1.9766516052346308	1.8967469554743521	0	0	0.587911303520053	0.672957448203707	0.1994523501420532	0.07836178200093996
MAG_1079_1;NRPS-like	0	0	1.7902867310174337	1.6671992403649591	0	0	0.5893925128602817	0	0	0	0	0	0	0	1.9277796902144149	0.6240092710809058	0	0	0	0	0	0	0	0
MAG_522_7;ranthipeptide	0	0	0.22796470651694753	1.1137473967329905	0	0	0	0.36565290139728013	0	0	0	0	0	0	1.785755228480213	2.339757594049948	0	0	0	0	0	0	0	0
MAG_1371_12;terpene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.793954631180401	1.1916874495323757	0	0	0	0	0	0	0	0
MAG_774_62;terpene	0	0	0	0	0	0	0	0	0	0.5338179854269776	0	0	0	0	0	0	0.6713497227013292	0.621336281411284	0	0.06399582066386661	2.3841715604528817	1.761514620508929	0.20318770139506942	0.5462425510730431
MAG_1369_32;terpene	0.8237516257601821	0.6686661682952856	0	0	1.8706598030195034	1.015551435243222	0.13962314473534032	0	0	0.8759428481366923	0.757132000465595	0.6630203873770256	1.403324261162263	0.5965864014847655	0	0	1.9110788420095914	1.424351287480046	0	0	0	0.27096630648892317	0.34857631270917283	0.508014259931806
MAG_1369_37;terpene	2.117036806971109	1.4862717032381518	0	0	1.362068866530134	0.5764321828698454	0	0	0	0.24699938895244053	0.764733676402991	0.7026523901109256	1.5727462939096761	0.1333412766361854	0	0	1.6606397211151998	1.2037669029876639	0	0	0	0.34091285292741713	0.1321776406125905	0.2937135473489886
MAG_541_5;T1PKS	0	0.05330222478874219	0	0	0.7384770367576856	1.9229993521702826	0	0	2.342742676335086	1.0772724136461278	1.347156684402668	0	0	0	0	0	1.3958163490109803	1.066162496421035	0	0	0.17974136170865046	0.2774327655098087	0.9347890136788893	0.5507280597589815
MAG_59_50;terpene	0	0	0	0	0	1.0560537342776992	0.20086294106819202	0	0	1.3448307429313902	0.5374639074727752	1.0459315333441412	0.3118523575254366	0.2923499920812485	0	0	2.0276016433548794	1.8297479547719857	0.7516500290174594	0	0.17996677477711684	1.4899447659795368	1.1458011309678995	1.330610595760117
MAG_293_48;hglE-KS	0	0	0	0	0	0	0	0	0	1.1544699828501657	0	0	0.5033577542073802	0.48494296108688706	0	0	2.8186977890194345	1.9487249770597588	0	0	0.6020981159334301	2.3108361205131187	0.05375562622415159	1.09924806228028
MAG_1208_7;NRPS	0	0	0	0	0	0	0.7875083717419392	0.5565550317122305	1.0162437649078584	0	2.2363985054270157	1.7930892402811969	0	0	0	0	0	0	0.7722394051574799	1.0585063933573389	0.3064585978225679	0	3.3400668793043935	2.8805457128101257
MAG_16_86;betalactone	0	0	0	0	0	0	0.23693522443688794	0.40231479940762294	0	0	0	0	1.2006170596415529	1.1832310455688535	0	0	2.172190310143786	2.8217758096853585	1.7243322341309801	0.9902739653879983	1.005736749195054	1.9661223170385478	2.965678995427553	2.0509822431542357
MAG_2_25;T1PKS	0.20276489943004203	0.06168759723259066	0	0	0	0.8717990692091873	0	0	0.20653585019886928	0	0	0	2.6152388616341784	1.3684004081826144	0	0.18389050183492103	2.9793560654357507	3.1089803659075526	0	0	2.4661434986141413	2.5308951900184313	0.020823813168654254	0.1790579020757729
MAG_1208_62;ladderane	0	0	0	0	0	0	0.43625329979280963	0	0	0	2.993118301298696	0.6768908619802935	0	0	0.13061534475336561	0	0	0	0.5959514862509725	1.2410664300000904	0.12564768820937997	0	4.460288677007517	3.022356249679758
MAG_741_1;betalactone	0.5752779015185052	0	0.051214664918025676	0	1.7121787308935914	0.8948240437185893	1.1848726250435833	1.032707405913285	2.46738222684943	1.6966939042709108	3.28025671765257	3.3475373852983608	0.5558954389048718	0.4366387192932233	0	0	1.4261149685831673	1.810894031971506	1.307394613976751	1.1547552929395657	0.9462456460193084	2.0580525191211527	2.842631735798503	2.7496657277424315
MAG_1208_24;terpene	0	0	0	0	0	0	0.8588192158980884	0.2749332128503781	0	0.6761030635158968	3.073330840406192	2.4306498894008324	0	0	0.089622325628651	0	0	0.20838751968084326	1.5808075126254182	1.4991210593657895	1.3235185965098788	0.0800503225721523	4.384599191803493	3.408632912350851
MAG_315_7;redox-cofactor	0	0	0	0	2.1482161041279513	0	0	0	3.39130095086623	4.166486899597145	3.148506079750389	3.3524098034230625	0.15862674150772216	0.09656431698317747	0	0	0.46540965377654003	0.8354336066107085	0	0	2.428767281269268	2.2862335523617756	1.903932494014788	2.263185382268891
MAG_1679_34;terpene	1.4166748292242946	0.8669174798837282	0	0	1.5086685768148007	0.3815353293726564	0	0	1.0482803634779867	0.2925687443794795	0	0	3.39540460883482	3.0848024357372155	0	0	4.20213093170044	4.099463935468554	0	0	2.846656957596008	2.86381688187253	0	0.0898449391562661
MAG_1208_9;phosphonate	0	0	0	0	0	0.3319348870258305	1.806700387413455	1.1295229363889425	0	0.7989837092916526	3.654246203718604	2.832918726614213	0	0	0.636558589957585	0	0.4778337812230537	0.24944751383325953	2.535506248823423	2.4696515019641248	1.7173236145988102	0.8441661182894913	4.847468587040605	4.117660140038606
MAG_59_18;RiPP-like	0	0	0	0	0.8652675090321259	3.009605084076376	0.1870184679001559	0	2.0537827477944717	3.834229507117052	1.5201902927762132	2.562242036401668	0	1.8172506767233465	0	0	3.49130514133351	3.5910270026877518	1.1064341919608154	0.3996525226353325	3.8514669182337697	4.3613242170052695	1.8934150909500573	2.41234454048547
