mag_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	preference	layer	phylum
MAG_1155	1334.4669135416275	3.4715554410382516	0.4334620307763687	8.00890319002195	1.1573596720459228e-15	3.764744680333289e-15	particle enriched	Shallow anoxic	Planctomycetota
MAG_317	1234.7962948227394	-2.555299435681544	0.2894945758549167	-8.826761013174075	1.0775070338612353e-18	4.0388674249368155e-18	free-living enriched	Shallow anoxic	Omnitrophota
MAG_544	3171691.231200845	-5.5341615837565294	0.5542552491600501	-9.98486093211262	1.7754987611578247e-23	8.516375413689226e-23	free-living enriched	Shallow anoxic	Marinisomatota
MAG_1527	1516.2679326533482	-2.482204665553106	0.6238446195144763	-3.978882862666905	6.923984185083516e-5	1.0478542911115695e-4	free-living enriched	Shallow anoxic	Patescibacteria
MAG_1400	21055.106625491113	-4.683095093408619	0.4537086053069141	-10.321812367302819	5.61530473032558e-25	2.9158371351965857e-24	free-living enriched	Shallow anoxic	Marinisomatota
MAG_1179	1693.917985178128	1.3831412570847987	0.5640684161180642	2.452080665327122	0.01420328178602968	0.017629512041431577	particle enriched	Shallow anoxic	Desulfobacterota
MAG_1083	674.3476011358704	-1.7730404476657982	0.4234431903088092	-4.187197924644278	2.824195290591621e-5	4.427962699376337e-5	free-living enriched	Shallow anoxic	Campylobacterota
MAG_78	6336.043561148226	-1.4274436632131464	0.42250230181586323	-3.3785464767367377	7.28701137309439e-4	0.0010133779943910135	free-living enriched	Shallow anoxic	Marinisomatota
MAG_20	11918.755713580595	-2.0437034727920773	0.7515243141137771	-2.7194109816687457	0.006539829532406113	0.008470351293688467	free-living enriched	Shallow anoxic	Nanoarchaeota
MAG_379	8606.652916409665	0.9768386313063742	0.5474046578199288	1.784490901478061	0.07434393194777153	0.085874827515181	no significant difference	Shallow anoxic	Omnitrophota
MAG_955	2783.7853924849574	-1.4778535614029058	0.4484513063244231	-3.2954604893798263	9.826051984871882e-4	0.0013531740689628918	free-living enriched	Shallow anoxic	Gemmatimonadota
MAG_490	812.0565363813041	-0.43888491603797897	0.48284484791056853	-0.9089564027392673	0.36337313933831283	0.3887886519196315	no significant difference	Shallow anoxic	Marinisomatota
MAG_841	12681.51489288093	-3.6420686720713946	0.6592311632395274	-5.5247216381184225	3.300084027870061e-8	6.743131984745323e-8	free-living enriched	Shallow anoxic	OLB16
MAG_1250	2972.8230828184483	1.0280316671352896	0.5184212312516897	1.983004563013716	0.047366919851467	0.05562173575919154	no significant difference	Shallow anoxic	Myxococcota
MAG_893	1171.5259601431542	6.2789161479779505	0.45019765769537967	13.947020915480854	3.280232088983392e-44	3.5704064660857695e-43	particle enriched	Shallow anoxic	Myxococcota
MAG_601	1442.0982567729923	-2.097405871728629	0.46785172744454734	-4.483056807730236	7.358133094906271e-6	1.2141992220749124e-5	free-living enriched	Shallow anoxic	Omnitrophota
MAG_552	6046.164587335001	-1.7746629965554654	0.33631646926835335	-5.27676506718863	1.3148427494826924e-7	2.53129590546668e-7	free-living enriched	Shallow anoxic	Omnitrophota
MAG_832	5681.796668851154	3.719679587348129	0.34516916425147587	10.776395960556098	4.449803718064915e-27	2.651146215183939e-26	particle enriched	Shallow anoxic	Planctomycetota
MAG_880	10060.150974100561	-3.6923887356359057	0.5046150603475963	-7.317238476973836	2.531257903250498e-13	7.235818046665565e-13	free-living enriched	Shallow anoxic	Desulfobacterota
MAG_1521	11761.394276421166	10.88313493872676	0.538444937062278	20.212159479304358	7.652553115775671e-91	4.812605626143366e-89	particle enriched	Shallow anoxic	Cloacimonadota
MAG_94	3070.5208530786676	-0.05262754936097522	0.6967234952623356	-0.0755357752664269	0.9397884342836099	0.9447961879298813	no significant difference	Shallow anoxic	Nanoarchaeota
MAG_226	3898.5714896854847	-4.634561197517752	0.4740113020175873	-9.777322139348051	1.40888790729629e-22	6.278980752202364e-22	free-living enriched	Shallow anoxic	Chloroflexota
MAG_1117	546565.4406873411	-5.69518685118449	0.8447378486458347	-6.7419577095003085	1.562665725030764e-11	3.930972446077389e-11	free-living enriched	Shallow anoxic	Marinisomatota
